"transaction_id","transaction_date","customer_id","amount"
874,"2012-09-12",224,8.84
875,"2012-06-24",225,1.55
876,"2013-07-15",225,13.69
877,"2010-05-01",226,4.71
878,"2015-02-17",226,10.04
879,"2010-06-04",226,4.87
880,"2011-07-26",226,1.53
881,"2011-09-23",226,9.82
882,"2014-10-21",226,1.6
883,"2015-03-15",226,12.61
884,"2012-05-06",226,11.88
885,"2010-08-02",226,8.45
886,"2011-10-04",226,2.38
887,"2015-02-13",227,3.16
888,"2012-01-25",228,7.4
889,"2012-03-03",228,10.47
890,"2012-09-08",229,10.07
891,"2010-09-23",230,1.01
892,"2013-06-25",230,2.26
893,"2014-06-02",230,4.51
894,"2011-08-08",230,7.98
895,"2012-12-23",230,5.94
896,"2012-03-27",230,0.17
897,"2011-06-16",230,2.18
898,"2013-01-09",230,12.4
899,"2015-05-19",230,4.34
900,"2011-03-21",230,11.62
901,"2013-10-26",231,5.81
902,"2015-01-10",231,5.45
903,"2014-04-01",231,6.67
904,"2015-12-26",231,10.27
905,"2015-07-11",231,0.1
906,"2014-11-12",231,4.73
907,"2013-12-06",231,2.99
908,"2012-09-05",232,6.45
909,"2014-10-18",232,10.29
910,"2013-02-19",232,1.3
911,"2014-06-05",232,8.39
912,"2015-05-26",232,2.22
913,"2014-04-10",232,12.83
914,"2015-06-14",232,13.2
915,"2015-08-22",232,3.98
916,"2015-12-06",232,0.68
917,"2014-04-22",232,8.08
918,"2013-10-16",232,3.73
919,"2012-10-27",232,9.01
920,"2013-07-12",232,6.28
921,"2012-03-17",233,17.81
922,"2012-07-26",233,15.45
923,"2014-11-15",233,14.27
924,"2013-04-02",233,4.26
925,"2015-05-06",233,5.35
926,"2013-12-08",233,0.45
927,"2012-04-29",233,4.93
928,"2013-12-04",233,2.29
929,"2012-04-22",233,0.18
930,"2015-04-22",233,6.45
931,"2012-04-16",233,3.78
932,"2015-09-25",233,11.59
933,"2014-08-09",233,12.44
934,"2013-12-21",234,5
935,"2014-05-14",234,12.16
936,"2015-08-30",234,6.69
937,"2014-08-15",234,0.51
938,"2014-11-26",235,10.21
939,"2015-02-08",235,2.76
940,"2014-07-29",236,5.69
941,"2015-08-10",236,0.29
942,"2015-04-29",236,4.34
943,"2015-09-23",236,12.97
944,"2015-11-04",236,20.55
945,"2014-10-23",237,16.53
946,"2015-11-22",237,7.67
947,"2015-11-07",237,0.65
948,"2011-01-27",238,4.06
949,"2012-03-24",238,1.74
950,"2015-02-11",238,6.66
951,"2015-02-25",238,5.44
952,"2012-09-10",238,17.3
953,"2013-06-05",238,24.56
954,"2011-08-19",238,15.79
955,"2014-05-28",238,5.83
956,"2013-08-08",238,10.48
957,"2013-07-08",238,14.49
958,"2013-01-27",238,5.07
959,"2015-05-05",238,7.84
960,"2015-04-05",239,12.52
961,"2015-10-26",239,13.51
962,"2012-09-20",240,6.48
963,"2014-08-24",240,4.1
964,"2015-12-24",241,24.47
965,"2014-10-21",242,6
966,"2015-05-02",242,12.09
967,"2015-08-08",242,3.79
968,"2015-01-29",242,12.2
969,"2014-02-19",243,9.1
970,"2013-09-22",244,9.67
971,"2015-09-24",244,24.2
972,"2014-05-13",244,2.02
973,"2015-08-05",244,6.07
974,"2012-11-03",245,10.75
975,"2013-12-15",245,13.2
976,"2013-05-03",246,6.97
977,"2013-05-16",246,14.56
978,"2015-07-24",246,6.29
979,"2014-01-18",247,5.59
980,"2015-01-09",247,6.36
981,"2014-03-09",248,0.27
982,"2014-12-16",248,8.21
983,"2014-05-01",249,9.91
984,"2015-09-07",249,8.92
985,"2015-06-30",249,8.14
986,"2012-10-06",250,2.6
987,"2014-08-09",250,13.09
988,"2015-12-11",251,6.33
989,"2011-04-04",252,12.28
990,"2015-01-04",253,9.71
991,"2011-05-03",254,13.93
992,"2015-02-17",254,17.57
993,"2015-03-22",254,9.35
994,"2013-11-21",254,3.48
995,"2013-12-27",254,1.23
996,"2012-09-23",254,15.12
997,"2014-08-13",254,12.32
998,"2013-09-30",254,10.76
999,"2011-09-25",254,5.01
1000,"2015-12-31",255,5.74
1001,"2013-04-15",256,3.62
1002,"2013-09-05",256,7.37
1003,"2015-10-09",256,1.62
1004,"2015-07-02",256,5.55
1005,"2015-11-15",256,8.8
1006,"2013-04-15",256,9.81
1007,"2013-01-20",257,8.75
1008,"2013-11-07",258,0.17
1009,"2014-04-11",258,2.59
1010,"2014-07-07",258,11.26
1011,"2015-01-07",258,12.33
1012,"2013-07-12",259,16.21
1013,"2015-01-26",259,13.86
1014,"2014-03-23",259,0.59
1015,"2015-04-17",259,14.15
1016,"2015-04-13",259,14.5
1017,"2012-02-15",260,14.05
1018,"2012-05-31",260,1.47
1019,"2015-05-21",260,3.46
1020,"2015-05-13",260,9.49
1021,"2012-09-23",260,1.55
1022,"2010-10-23",261,13.46
1023,"2012-11-06",261,11.13
1024,"2011-10-08",261,12.02
1025,"2015-04-19",262,10.71
1026,"2010-10-28",263,4.59
1027,"2011-04-17",263,6.43
1028,"2012-03-03",263,13.25
1029,"2015-05-12",264,17.47
1030,"2015-10-13",264,8.29
1031,"2015-09-08",264,3.75
1032,"2014-06-01",265,9.86
1033,"2011-01-06",266,4.57
1034,"2015-12-10",266,7.08
1035,"2012-01-09",266,7.16
1036,"2011-11-22",267,15.89
1037,"2015-09-12",268,7.12
1038,"2011-11-06",269,15.79
1039,"2013-09-20",269,1.38
1040,"2012-06-23",269,1.92
1041,"2012-05-28",269,15.3
1042,"2013-01-16",269,10.75
1043,"2011-10-12",270,7.02
1044,"2013-10-07",270,13.94
1045,"2015-05-06",270,9.96
1046,"2014-12-28",270,8.18
1047,"2013-05-31",270,9.64
1048,"2012-06-03",270,10.31
1049,"2013-11-06",270,2.79
1050,"2014-03-03",270,1.76
1051,"2014-01-12",271,6.32
1052,"2014-06-11",271,5.41
1053,"2015-07-15",272,1.92
1054,"2012-08-13",273,9.17
1055,"2012-11-13",273,3.47
1056,"2014-02-24",273,19.43
1057,"2012-11-07",274,2.08
1058,"2013-06-04",274,17.59
1059,"2013-11-01",274,21.26
1060,"2014-05-01",275,4.27
1061,"2014-06-04",275,8
1062,"2010-04-30",276,7.48
1063,"2010-07-02",276,4.94
1064,"2014-09-08",276,4.88
1065,"2011-02-09",276,3.93
1066,"2012-04-12",276,12.26
1067,"2015-02-20",276,6.15
1068,"2011-09-05",276,6.06
1069,"2012-03-21",277,14.09
1070,"2014-02-26",277,4.87
1071,"2012-12-10",277,20.69
1072,"2015-10-23",277,4.4
1073,"2014-07-20",277,4.22
1074,"2013-11-07",277,24.47
1075,"2012-07-16",278,3.09
1076,"2012-10-16",278,1.91
1077,"2013-01-27",278,15.3
1078,"2015-01-26",278,28.82
1079,"2015-12-04",278,18.27
1080,"2014-03-26",279,2.82
1081,"2015-04-19",279,9.67
1082,"2013-10-12",280,8.31
1083,"2014-02-19",280,10.32
1084,"2013-06-22",281,1.42
1085,"2015-07-26",281,0.85
1086,"2014-11-24",281,2.4
1087,"2014-07-08",281,14.76
1088,"2014-02-25",281,2.45
1089,"2015-12-22",281,4.28
1090,"2015-11-26",281,13.07
1091,"2014-02-06",281,2.68
1092,"2015-07-23",281,16.92
1093,"2013-07-05",281,9.87
1094,"2014-12-03",281,4.12
1095,"2015-02-28",281,3.73
1096,"2015-10-11",281,3.4
1097,"2013-09-12",282,14.59
1098,"2013-10-10",282,5.26
1099,"2013-10-26",282,12.29
1100,"2012-11-10",283,14.82
1101,"2015-08-27",283,3.46
1102,"2014-09-16",283,15.97
1103,"2014-07-08",283,8.13
1104,"2014-08-15",283,8.08
1105,"2015-07-29",283,11.87
1106,"2013-08-31",283,1.16
1107,"2012-08-21",284,19.58
1108,"2015-10-09",284,4.49
1109,"2013-02-10",284,5.11
1110,"2014-06-02",284,3.8
1111,"2015-07-11",284,15.47
1112,"2012-12-15",284,12.96
1113,"2015-10-14",285,7.07
1114,"2011-05-23",286,2.95
1115,"2015-08-03",286,11.03
1116,"2014-06-25",286,18.31
1117,"2012-10-27",286,15.3
1118,"2013-01-04",286,3.76
1119,"2012-11-03",286,3.18
1120,"2012-03-11",286,28.86
1121,"2014-11-05",286,7.9
1122,"2014-07-30",286,3.31
1123,"2013-02-01",286,12.08
1124,"2012-11-08",286,7.52
1125,"2013-02-10",286,14.27
1126,"2011-07-14",286,9.15
1127,"2013-07-30",287,1.63
1128,"2013-08-12",287,3.4
1129,"2015-09-26",287,4.47
1130,"2014-05-19",287,1.78
1131,"2010-07-02",288,5.77
1132,"2011-04-18",288,2.6
1133,"2013-11-14",288,4.23
1134,"2015-10-20",288,5.7
1135,"2010-12-08",289,0.81
1136,"2014-03-10",289,17.96
1137,"2012-06-03",289,6.66
1138,"2015-07-04",289,8.88
1139,"2014-05-04",289,1.97
1140,"2015-12-27",290,1.03
1141,"2012-11-30",291,4.81
1142,"2015-02-24",291,16.59
1143,"2013-03-28",291,10.18
1144,"2013-07-19",291,13
1145,"2015-04-26",291,6.79
1146,"2011-08-22",292,5.6
1147,"2014-05-31",292,1.55
1148,"2014-09-11",292,0.2
1149,"2014-01-21",292,5.47
1150,"2014-06-18",292,10.26
1151,"2012-10-06",292,10.62
1152,"2015-05-05",293,5.7
1153,"2012-07-21",294,14.12
1154,"2015-02-19",294,1.25
1155,"2014-11-21",294,24.2
1156,"2012-11-02",294,1.98
1157,"2014-03-13",294,9.33
1158,"2014-09-07",295,9.46
1159,"2015-10-17",295,6.26
1160,"2015-11-15",296,12.61
1161,"2011-01-21",297,13.96
1162,"2012-06-02",297,5.51
1163,"2013-03-31",297,13.98
1164,"2012-02-16",297,6.22
1165,"2015-01-30",298,18.3
1166,"2015-07-01",298,5.2
1167,"2014-06-18",299,4.12
1168,"2014-07-25",299,1.6
1169,"2015-02-13",300,21.41
1170,"2012-12-19",301,10.4
1171,"2015-06-12",301,10.81
1172,"2013-07-04",301,3.38
1173,"2015-08-17",301,8.08
1174,"2013-06-26",302,0.54
1175,"2015-08-11",302,1.09
1176,"2015-02-03",302,22.65
1177,"2015-09-09",302,9.32
1178,"2013-04-24",303,12.63
1179,"2014-12-01",303,14.02
1180,"2014-12-14",303,12.36
1181,"2014-08-31",303,2.93
1182,"2013-06-27",303,8.24
1183,"2011-06-01",304,10.65
1184,"2012-08-23",304,7.42
1185,"2013-05-01",304,7.41
1186,"2013-06-09",305,2.18
1187,"2014-05-05",306,3.96
1188,"2014-12-29",306,6.14
1189,"2015-05-26",306,10.45
1190,"2013-05-06",307,1.58
1191,"2012-02-03",308,3.11
1192,"2012-11-05",308,15.15
1193,"2012-03-13",308,8.18
1194,"2014-03-27",308,4.29
1195,"2011-09-03",309,13.67
1196,"2014-01-04",309,13.56
1197,"2011-11-26",309,12.35
1198,"2012-10-20",310,13.09
1199,"2015-11-04",310,14.48
1200,"2014-10-17",310,5.61
1201,"2014-12-15",310,12.63
1202,"2013-11-12",310,15.85
1203,"2013-11-26",311,3.33
1204,"2014-05-09",311,5.37
1205,"2014-09-26",311,15.41
1206,"2015-06-15",311,0.48
1207,"2011-10-06",312,14.04
1208,"2015-10-14",312,3.21
1209,"2014-07-20",312,16.75
1210,"2013-06-21",312,16.16
1211,"2013-09-25",312,10.4
1212,"2010-03-04",313,8.21
1213,"2013-01-26",313,4.08
1214,"2014-06-01",313,7.63
1215,"2010-05-17",314,3.63
1216,"2015-05-17",314,7.96
1217,"2012-04-10",314,1.03
1218,"2013-01-27",314,6.23
1219,"2014-12-16",314,0.34
1220,"2014-03-30",315,3.33
1221,"2014-08-24",315,11.28
1222,"2012-07-01",316,2.93
1223,"2013-08-13",316,1.93
1224,"2015-07-31",316,6.26
1225,"2014-12-21",316,1.17
1226,"2014-03-28",316,4.87
1227,"2014-11-24",316,1.98
1228,"2013-11-29",317,6.41
1229,"2013-12-27",318,3.77
1230,"2014-04-24",318,12.8
1231,"2011-01-20",319,14.18
1232,"2014-04-26",319,20.68
1233,"2011-11-10",319,8.21
1234,"2015-08-19",319,14.9
1235,"2014-07-28",319,5.82
1236,"2011-07-31",319,12.91
1237,"2015-03-17",319,0.76
1238,"2014-10-06",319,11.51
1239,"2012-10-01",320,10.52
1240,"2014-06-10",320,10.56
1241,"2014-10-17",320,2.23
1242,"2014-11-14",320,14.42
1243,"2014-02-10",320,8.95
1244,"2010-05-06",321,6.32
1245,"2012-06-30",321,8.87
1246,"2010-10-25",321,7.27
1247,"2012-06-23",321,12.71
1248,"2011-04-22",321,2.34
1249,"2012-04-26",321,0.75
1250,"2014-08-04",321,7.63
1251,"2010-08-03",321,4.87
1252,"2014-07-26",321,2.38
1253,"2010-08-18",321,6.79
1254,"2010-01-07",322,13.02
1255,"2011-12-21",322,5.17
1256,"2015-03-04",322,13.44
1257,"2015-07-14",322,9.52
1258,"2012-09-25",322,7.34
1259,"2013-04-04",322,2.55
1260,"2013-03-18",323,18.82
1261,"2011-08-21",324,3.89
1262,"2012-05-17",324,10.23
1263,"2011-12-07",324,0.81
1264,"2014-04-25",324,2.86
1265,"2014-05-24",325,9.68
1266,"2014-01-29",326,13.71
1267,"2015-05-24",326,6.72
1268,"2015-11-24",326,6.04
1269,"2015-11-24",326,0.46
1270,"2015-04-26",326,6.57
1271,"2015-09-13",326,9.28
1272,"2015-05-17",327,7.76
1273,"2015-09-21",327,5.46
1274,"2010-02-09",328,8.09
1275,"2013-08-10",328,13.38
1276,"2013-03-09",328,4.39
1277,"2013-04-07",328,1.04
1278,"2011-01-22",328,12.16
1279,"2011-06-23",328,7.2
1280,"2013-05-22",328,21.68
1281,"2011-04-14",328,8.7
1282,"2014-12-17",328,17.84
1283,"2013-08-27",328,4.61
1284,"2012-10-27",329,11.47
1285,"2010-10-09",330,13.46
1286,"2012-12-12",330,18.02
1287,"2013-06-16",330,7.97
1288,"2013-06-16",330,5.68
1289,"2013-05-21",330,6.41
1290,"2011-09-11",330,8.39
1291,"2012-10-23",330,12.14
1292,"2013-02-10",330,7.12
1293,"2011-06-07",330,4.47
1294,"2014-06-21",330,3.58
1295,"2013-11-04",330,4.35
1296,"2014-09-26",330,0.87
1297,"2010-07-05",331,5.64
1298,"2011-08-05",331,8.95
1299,"2011-07-06",331,6.79
1300,"2011-11-15",331,1.75
1301,"2014-08-14",331,15.03
1302,"2013-02-13",331,8.49
1303,"2013-01-02",331,20.32
1304,"2013-03-13",332,15.34
1305,"2014-06-05",332,0.1
1306,"2015-12-25",332,0.46
1307,"2015-12-21",333,4.14
1308,"2013-11-08",334,10.91
1309,"2013-12-11",334,16.47
1310,"2015-02-23",334,6.06
1311,"2014-09-04",334,3.16
1312,"2015-04-23",334,5.38
1313,"2014-01-07",334,11.15
1314,"2014-07-30",334,6.85
1315,"2013-12-29",334,9.52
1316,"2014-01-24",334,10.6
1317,"2015-07-11",334,0.73
1318,"2014-05-28",334,9.86
1319,"2015-11-03",334,4.41
1320,"2012-03-09",335,4.51
1321,"2015-12-15",336,3.42
1322,"2011-06-28",337,6.36
1323,"2015-05-14",338,23.65
1324,"2015-06-04",338,22.79
1325,"2012-08-19",339,6.53
1326,"2013-11-01",339,5.68
1327,"2013-10-01",340,13.89
1328,"2010-11-14",341,0.46
1329,"2014-04-13",341,0.16
1330,"2011-12-01",342,9.98
1331,"2012-09-08",343,2.67
1332,"2015-12-27",343,14.68
1333,"2015-01-24",343,10.77
1334,"2015-04-30",343,10.24
1335,"2013-11-27",343,7.95
1336,"2015-03-01",343,5.11
1337,"2015-08-10",344,0.16
1338,"2012-04-22",345,2.69
1339,"2012-09-12",345,13.01
1340,"2014-01-14",345,4.04
1341,"2012-11-08",345,6.51
1342,"2013-06-28",345,29.99
1343,"2012-09-15",345,5.43
1344,"2013-06-10",345,3.31
1345,"2014-05-30",345,3.71
1346,"2012-06-29",345,8.76
1347,"2015-05-25",345,7.23
1348,"2013-10-29",345,3.2
1349,"2013-09-11",345,18.15
1350,"2010-11-23",346,15.37
1351,"2014-10-13",346,9.56
1352,"2010-12-21",346,7.33
1353,"2011-03-07",346,15.33
1354,"2012-06-30",346,6.69
1355,"2015-05-29",346,6.57
1356,"2011-01-20",346,8.77
1357,"2010-07-11",347,9.12
1358,"2015-03-13",347,9.81
1359,"2011-02-16",347,12.13
1360,"2015-08-08",347,22.22
1361,"2014-12-12",347,4.38
1362,"2011-11-07",347,7.35
1363,"2015-04-13",347,4.95
1364,"2015-09-24",347,4.09
1365,"2015-10-08",347,5.98
1366,"2011-01-25",347,5.48
1367,"2014-05-08",347,12.79
1368,"2012-03-22",347,2.54
1369,"2015-02-19",347,9
1370,"2013-05-17",348,14.87
1371,"2015-05-23",348,0.86
1372,"2015-03-12",348,13.15
1373,"2011-05-26",349,9.58
1374,"2014-03-17",349,7.01
1375,"2012-12-23",349,2.87
1376,"2012-02-23",350,16.5
1377,"2012-11-20",350,13.55
1378,"2012-04-15",351,3.11
1379,"2013-03-10",351,1.82
1380,"2011-12-12",352,28.44
1381,"2013-02-24",352,4.69
1382,"2015-03-10",352,3.78
1383,"2012-05-30",352,0.55
1384,"2013-06-02",352,17.11
1385,"2013-03-04",352,1
1386,"2014-02-15",352,2.67
1387,"2015-05-28",353,0.69
1388,"2015-11-26",353,5.22
1389,"2015-07-31",353,21.42
1390,"2015-12-29",353,9
1391,"2012-11-05",354,3.89
1392,"2013-08-07",355,4.04
1393,"2014-03-16",355,3.92
1394,"2015-02-07",355,3.74
1395,"2014-11-17",355,13.75
1396,"2014-11-22",355,3.49
1397,"2011-01-19",356,21.45
1398,"2013-01-28",356,2.24
1399,"2012-12-06",356,17.82
1400,"2012-09-19",356,10.19
1401,"2012-03-03",356,2.83
1402,"2015-05-15",356,17.49
1403,"2014-09-23",357,10.06
1404,"2015-12-18",357,4.59
1405,"2015-09-06",358,11.69
1406,"2011-01-25",359,5.03
1407,"2015-08-17",359,2.14
1408,"2014-05-12",359,3.7
1409,"2013-02-13",359,7.06
1410,"2014-07-29",359,2.82
1411,"2015-10-29",359,14.39
1412,"2012-02-04",359,6.06
1413,"2013-06-12",360,6.12
1414,"2014-03-06",360,5.98
1415,"2014-06-06",360,25.87
1416,"2013-09-28",360,15.26
1417,"2010-03-14",361,15.13
1418,"2014-07-19",361,9.82
1419,"2013-10-30",361,10.08
1420,"2011-01-27",362,6.7
1421,"2015-12-18",362,11.46
1422,"2011-02-02",362,8.33
1423,"2012-01-15",362,14.73
1424,"2013-03-15",363,5.47
1425,"2013-11-05",363,14.27
1426,"2014-04-23",363,11.01
1427,"2014-06-09",364,3.58
1428,"2015-08-27",364,9.46
1429,"2015-03-17",364,11.45
1430,"2015-08-25",365,0.49
1431,"2013-08-19",366,2.4
1432,"2015-12-10",366,5.99
1433,"2015-07-29",367,14.49
1434,"2011-06-07",368,13.48
1435,"2014-05-22",368,10.84
1436,"2012-07-17",368,4.43
1437,"2012-09-19",368,4.92
1438,"2015-09-29",368,6.12
1439,"2013-12-28",368,16.47
1440,"2011-07-15",369,10.65
1441,"2011-09-22",369,6.58
1442,"2013-05-15",370,2.07
1443,"2013-07-26",370,18.33
1444,"2014-01-02",370,0.24
1445,"2014-03-11",370,12
1446,"2014-12-29",370,3.89
1447,"2014-11-16",370,1.58
1448,"2014-03-21",370,6.56
1449,"2015-10-16",370,4.25
1450,"2012-03-01",371,0.98
1451,"2015-06-17",371,3.28
1452,"2012-08-10",372,2.18
1453,"2015-11-02",372,8.61
1454,"2015-08-03",372,1.25
1455,"2015-07-12",372,4.87
1456,"2015-12-01",372,18.69
1457,"2013-08-01",373,6.73
1458,"2014-04-13",373,7.32
1459,"2013-09-15",373,4.61
1460,"2014-12-25",373,2.35
1461,"2014-01-13",373,7.82
1462,"2015-04-08",373,9.06
1463,"2014-11-11",373,4.49
1464,"2014-07-08",373,14.61
1465,"2015-01-06",373,0.02
1466,"2015-11-21",373,6.58
1467,"2014-07-26",373,17.71
1468,"2015-11-17",373,7.73
1469,"2015-12-19",373,16.84
1470,"2014-08-21",373,5.02
1471,"2013-09-06",373,5.13
1472,"2014-11-01",374,19.15
1473,"2015-01-22",374,5.58
1474,"2010-05-28",375,5.48
1475,"2012-11-29",375,15.44
1476,"2014-09-12",375,8.68
1477,"2013-07-15",375,22.93
1478,"2010-07-07",375,4.34
1479,"2014-07-15",375,6.15
1480,"2015-05-11",375,3.58
1481,"2012-10-11",375,16.29
1482,"2010-11-03",375,13.63
1483,"2012-07-19",375,15.86
1484,"2013-09-11",375,9.83
1485,"2012-08-26",375,10.37
1486,"2010-10-04",376,10.87
1487,"2012-01-26",376,2.04
1488,"2011-02-22",377,4.88
1489,"2013-10-21",377,3.03
1490,"2012-10-09",377,16.75
1491,"2015-01-09",377,19.68
1492,"2012-09-02",377,12.28
1493,"2012-11-17",378,6.59
1494,"2013-09-04",378,3.23
1495,"2014-03-26",378,4.42
1496,"2014-11-10",378,1.84
1497,"2015-09-13",378,15.59
1498,"2014-05-09",378,8.39
1499,"2011-02-01",379,8.24
1500,"2015-02-26",379,0.24
1501,"2013-02-27",379,7.94
1502,"2014-05-16",379,6.13
1503,"2012-04-08",379,4.93
1504,"2015-10-26",379,4.81
1505,"2014-08-15",379,7.94
1506,"2014-06-26",379,6.7
1507,"2012-02-06",379,0.07
1508,"2011-12-02",379,1.01
1509,"2014-10-26",379,3.69
1510,"2012-10-19",380,16.04
1511,"2015-03-19",381,11.86
1512,"2015-12-06",381,0.4
1513,"2014-11-11",382,23.19
1514,"2011-05-19",383,13.53
1515,"2014-08-10",383,17.71
1516,"2013-11-22",383,13.6
1517,"2013-03-31",383,3.68
1518,"2011-10-10",383,3.31
1519,"2010-03-09",384,0.86
1520,"2012-04-25",384,5.58
1521,"2012-04-10",384,15.91
1522,"2015-09-20",384,7.15
1523,"2011-07-02",384,7.75
1524,"2011-09-27",384,2.97
1525,"2014-08-13",384,8.55
1526,"2012-07-19",384,2.97
1527,"2012-05-20",384,6.37
1528,"2012-11-15",384,11.82
1529,"2011-12-16",384,20.98
1530,"2013-11-13",385,1.78
1531,"2015-02-18",385,1.42
1532,"2015-11-12",385,2.78
1533,"2014-07-19",385,9.57
1534,"2010-02-16",386,8.5
1535,"2010-11-27",386,18.34
1536,"2010-06-21",386,5.48
1537,"2013-04-01",386,5.11
1538,"2011-05-11",386,11.78
1539,"2012-01-17",386,2.72
1540,"2010-11-13",386,16.02
1541,"2014-01-29",386,0.89
1542,"2014-10-16",386,3.19
1543,"2013-09-01",386,25.47
1544,"2011-09-09",386,11.11
1545,"2012-12-02",386,3.45
1546,"2011-02-04",386,1.45
1547,"2010-03-13",386,8.88
1548,"2013-07-15",386,3.58
1549,"2013-10-02",386,1.23
1550,"2011-04-29",386,14.4
1551,"2014-10-30",386,11.16
1552,"2013-10-31",387,2.91
1553,"2014-09-30",387,2.5
1554,"2015-02-12",387,2.27
1555,"2015-01-05",387,10.45
1556,"2013-05-11",388,13.21
1557,"2013-09-30",388,10.43
1558,"2014-08-05",388,6.04
1559,"2015-10-20",389,6.87
1560,"2011-06-11",390,17.56
1561,"2013-03-25",390,12.37
1562,"2011-11-22",390,4.15
1563,"2011-10-28",390,6.55
1564,"2011-10-19",390,1.66
1565,"2013-02-19",390,9.73
1566,"2011-10-27",390,9.93
1567,"2011-12-04",391,1.91
1568,"2015-04-06",391,12.83
1569,"2015-09-04",391,12.02
1570,"2015-12-07",391,6.75
1571,"2012-01-04",392,2.08
1572,"2013-12-24",392,1.3
1573,"2012-11-24",392,8.97
1574,"2015-01-24",392,13.95
1575,"2014-02-19",392,7.6
1576,"2015-06-01",392,8.81
1577,"2015-12-28",392,8.7
1578,"2014-09-23",392,18.88
1579,"2013-11-29",392,5.43
1580,"2014-10-19",393,3.56
1581,"2014-02-21",394,0.65
1582,"2014-08-10",394,2.37
1583,"2013-04-05",395,10.05
1584,"2015-01-26",395,1.49
1585,"2015-09-17",395,6.67
1586,"2011-06-25",396,20.48
1587,"2011-08-10",396,4.24
1588,"2011-11-10",396,16.31
1589,"2012-11-26",396,11.12
1590,"2013-01-03",396,20.98
1591,"2014-02-02",396,1.02
1592,"2014-06-02",396,4.19
1593,"2015-03-15",396,10.43
1594,"2014-11-08",396,7.22
1595,"2015-09-25",396,2.18
1596,"2015-06-14",396,16.77
1597,"2012-08-12",396,14.97
1598,"2015-06-23",396,18.06
1599,"2012-12-08",396,2.93
1600,"2012-01-06",396,7.36
1601,"2011-01-12",397,8.66
1602,"2013-11-26",397,21.76
1603,"2011-01-30",397,2.39
1604,"2015-08-03",397,5.09
1605,"2012-11-30",397,3.51
1606,"2014-03-27",397,5.45
1607,"2015-06-28",397,12.81
1608,"2013-08-15",397,8.38
1609,"2013-11-14",397,3.09
1610,"2013-09-25",397,9.08
1611,"2012-07-02",397,4.88
1612,"2015-02-08",397,11.08
1613,"2015-12-17",398,6.93
1614,"2012-10-31",399,3.43
1615,"2014-12-10",399,6.21
1616,"2015-03-09",399,5.33
1617,"2013-01-14",399,13.85
1618,"2013-05-20",399,12.21
1619,"2015-01-31",399,3.7
1620,"2014-03-08",399,15.03
1621,"2013-07-22",399,1.83
1622,"2012-08-16",400,0.93
1623,"2014-05-17",400,4.02
1624,"2015-12-06",400,14.16
1625,"2013-06-12",400,6.41
1626,"2015-10-22",400,2.95
1627,"2013-12-19",400,23.77
1628,"2013-10-03",400,14.12
1629,"2014-05-31",400,0.96
1630,"2015-05-25",400,0.07
1631,"2010-11-24",401,9.01
1632,"2011-05-13",401,0.68
1633,"2015-07-29",401,1.89
1634,"2013-03-03",401,16.67
1635,"2015-01-26",401,15.91
1636,"2012-11-06",402,2.87
1637,"2014-08-18",402,25.5
1638,"2012-01-01",403,11.12
1639,"2013-01-11",404,5.29
1640,"2013-05-20",404,11.63
1641,"2015-06-06",404,2.07
1642,"2011-04-25",405,4.47
1643,"2015-11-23",406,3.8
1644,"2013-11-16",407,2.52
1645,"2011-01-19",408,4.61
1646,"2011-10-30",408,7.7
1647,"2012-11-19",408,0.46
1648,"2012-06-11",408,5.55
1649,"2012-12-02",408,9.18
1650,"2015-01-16",408,3.77
1651,"2012-12-21",408,6.74
1652,"2015-03-27",408,2.86
1653,"2013-07-19",408,6.92
1654,"2011-09-07",408,12.17
1655,"2014-01-24",408,4.72
1656,"2013-01-22",408,2.16
1657,"2013-09-26",409,2.33
1658,"2010-05-27",410,12.64
1659,"2013-12-18",410,13.66
1660,"2015-04-20",410,0.38
1661,"2014-03-01",410,6.63
1662,"2013-03-04",411,4.97
1663,"2013-05-25",411,8.3
1664,"2010-11-02",412,10.65
1665,"2012-10-03",412,2.34
1666,"2011-02-03",412,18.4
1667,"2013-09-29",412,8.37
1668,"2013-04-21",412,4.67
1669,"2012-03-03",412,6.47
1670,"2013-03-18",412,7.68
1671,"2011-02-20",412,1.65
1672,"2014-08-19",412,7.19
1673,"2015-03-27",412,4.22
1674,"2014-07-05",413,17.95
1675,"2015-05-12",413,7.65
1676,"2012-11-28",414,7.92
1677,"2014-12-15",414,18.15
1678,"2013-07-13",414,1.98
1679,"2013-05-14",414,7.37
1680,"2010-01-18",415,23.18
1681,"2011-03-21",415,5.45
1682,"2012-07-23",415,6.69
1683,"2011-01-31",415,7.53
1684,"2010-09-06",415,2.83
1685,"2012-03-07",415,10.55
1686,"2010-09-23",415,3.27
1687,"2014-09-15",415,3.49
1688,"2011-11-12",415,10.97
1689,"2012-05-09",415,15.58
1690,"2015-03-27",415,3.41
1691,"2012-06-26",415,0.69
1692,"2013-06-16",415,4.14
1693,"2010-05-14",415,2.49
1694,"2011-12-06",416,7.55
1695,"2013-06-07",416,10.38
1696,"2012-01-23",416,5.59
1697,"2015-03-25",416,11.53
1698,"2012-07-13",416,9.9
1699,"2014-01-09",416,4.26
1700,"2012-11-19",416,1.47
1701,"2012-04-09",417,2.07
1702,"2015-06-23",417,18.2
1703,"2012-10-23",417,4.15
